[DEBUG] 14-06-2020 22:55:21.305 [main] logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 14-06-2020 22:55:21.329 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 14-06-2020 22:55:21.331 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 14-06-2020 22:55:21.335 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 14-06-2020 22:55:21.395 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[DEBUG] 14-06-2020 22:55:21.396 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 14-06-2020 22:55:21.600 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
[WARN ] 14-06-2020 22:55:21.602 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[DEBUG] 14-06-2020 22:55:21.602 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 14-06-2020 22:55:21.607 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 14-06-2020 22:55:21.890 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 14-06-2020 22:55:21.910 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[class org.hibernate.cache.ehcache.internal.EhcacheRegionFactory, class org.hibernate.cache.ehcache.internal.SingletonEhcacheRegionFactory]` RegionFactory strategies were registered
[DEBUG] 14-06-2020 22:55:21.911 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[WARN ] 14-07-2020 17:32:31.740 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:32:31.763 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:32:32.177 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:32:32.183 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:32:32.183 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:32:32.184 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:32:32.187 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:32:32.418 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[WARN ] 14-07-2020 17:32:33.013 [main] cache - HHH90001006: Missing cache[ch06.model.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.cache.ehcache.missing_cache_strategy' to 'create'.
[WARN ] 14-07-2020 17:32:33.138 [main] cache - HHH90001003: Read-only caching was requested for mutable entity [NavigableRole[ch06.model.Employee]]
[INFO ] 14-07-2020 17:32:33.746 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@54cf7c6a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:32:34.187 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:35:15.952 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:35:16.104 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:35:16.546 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:35:16.568 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:35:16.912 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:35:16.919 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:35:16.919 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:35:16.920 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:35:16.924 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:35:17.207 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[WARN ] 14-07-2020 17:35:17.879 [main] cache - HHH90001006: Missing cache[ch06.model.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.cache.ehcache.missing_cache_strategy' to 'create'.
[WARN ] 14-07-2020 17:35:18.030 [main] cache - HHH90001003: Read-only caching was requested for mutable entity [NavigableRole[ch06.model.Employee]]
[INFO ] 14-07-2020 17:35:18.675 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@54cf7c6a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:41:41.797 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:41:41.983 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:41:42.376 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:41:42.397 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:41:42.732 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:41:42.738 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:41:42.738 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:41:42.739 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:41:42.742 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:41:42.988 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[WARN ] 14-07-2020 17:41:43.529 [main] cache - HHH90001006: Missing cache[ch06.model.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.cache.ehcache.missing_cache_strategy' to 'create'.
[WARN ] 14-07-2020 17:41:43.671 [main] cache - HHH90001003: Read-only caching was requested for mutable entity [NavigableRole[ch06.model.Employee]]
[INFO ] 14-07-2020 17:41:44.351 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7cea0110] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:42:16.852 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:42:17.030 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:42:17.400 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:42:17.426 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:42:17.829 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:42:17.835 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:42:17.836 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:42:17.836 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:42:17.842 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:42:18.147 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:42:19.598 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@53a665ad] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:42:20.127 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:43:40.118 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:43:40.270 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:43:40.593 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:43:40.615 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:43:40.973 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:43:40.979 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:43:40.980 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:43:40.980 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:43:40.984 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:43:41.266 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:43:42.503 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@2d0ecb24] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:44:16.507 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:44:16.658 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:44:17.017 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:44:17.046 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:44:17.453 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:44:17.459 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:44:17.460 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:44:17.460 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:44:17.463 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:44:17.697 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:44:18.961 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@2d0ecb24] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:44:19.256 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:47:22.744 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:47:22.895 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:47:23.208 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:47:23.230 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:47:23.608 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:47:23.617 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:47:23.617 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:47:23.618 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:47:23.621 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:47:23.894 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:47:25.017 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@78525ef9] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:47:25.453 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:48:02.769 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:48:02.916 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:48:03.217 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:48:03.237 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:48:03.570 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:48:03.577 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:48:03.577 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:48:03.577 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:48:03.580 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:48:03.805 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:48:05.018 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@78525ef9] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:48:05.501 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:49:06.219 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:49:06.368 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:49:06.767 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:49:06.798 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:49:07.237 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:49:07.247 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:49:07.247 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:49:07.248 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:49:07.253 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:49:07.482 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:49:08.655 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@78525ef9] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:49:09.000 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:49:27.716 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:49:27.872 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:49:28.204 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:49:28.224 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:49:28.574 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:49:28.580 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:49:28.581 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:49:28.581 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:49:28.584 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:49:28.931 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:49:30.119 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@78525ef9] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:49:30.453 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:49:39.717 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[WARN ] 14-07-2020 17:49:39.867 [main] deprecation - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
[WARN ] 14-07-2020 17:49:40.174 [main] deprecation - HHH020100: The Ehcache second-level cache provider for Hibernate is deprecated.  See https://hibernate.atlassian.net/browse/HHH-12441 for details.
[INFO ] 14-07-2020 17:49:40.193 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 14-07-2020 17:49:40.530 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 14-07-2020 17:49:40.536 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 14-07-2020 17:49:40.537 [main] pooling - HHH10001001: Connection properties: {user=root, password=****}
[INFO ] 14-07-2020 17:49:40.537 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 14-07-2020 17:49:40.540 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[INFO ] 14-07-2020 17:49:40.773 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[INFO ] 14-07-2020 17:49:41.918 [main] access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@78525ef9] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 14-07-2020 17:49:42.285 [main] pooling - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 15-07-2020 14:27:31.076 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[INFO ] 15-07-2020 14:27:33.258 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 15-07-2020 14:27:35.156 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 15-07-2020 14:27:35.227 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 15-07-2020 14:27:35.228 [main] pooling - HHH10001001: Connection properties: {user=root, password=****, pool_size=8}
[INFO ] 15-07-2020 14:27:35.228 [main] pooling - HHH10001003: Autocommit mode: false
[INFO ] 15-07-2020 14:27:35.240 [main] DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
[WARN ] 15-07-2020 14:27:40.156 [main] JdbcEnvironmentInitiator - HHH000342: Could not obtain connection to query metadata : null
[INFO ] 15-07-2020 14:27:40.209 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[WARN ] 15-07-2020 14:27:40.290 [main] SqlExceptionHelper - SQL Error: 0, SQLState: 08S01
[ERROR] 15-07-2020 14:27:40.292 [main] SqlExceptionHelper - Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
[INFO ] 15-07-2020 14:28:18.010 [main] Version - HHH000412: Hibernate Core {5.4.10.Final}
[INFO ] 15-07-2020 14:28:19.532 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[WARN ] 15-07-2020 14:28:21.043 [main] pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 15-07-2020 14:28:21.077 [main] pooling - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/jspdb?useUnicode=yes&characterEncoding=utf8&useSSL=false&serverTimezone=Asia/Taipei&allowPublicKeyRetrieval=true]
[INFO ] 15-07-2020 14:28:21.078 [main] pooling - HHH10001001: Connection properties: {user=root, password=****, pool_size=8}
[INFO ] 15-07-2020 14:28:21.079 [main] pooling - HHH10001003: Autocommit mode: false
